frequencies,normalized_intensities
1.612687813021702823e+03,1.862795582583879787e-157
1.614357262103505946e+03,1.070025891560052860e-154
1.616026711185308841e+03,5.806590953793569572e-152
1.617696160267111736e+03,2.976775203785765736e-149
1.619365609348914859e+03,1.441679440777726079e-146
1.621035058430717982e+03,6.596130367434334690e-144
1.622704507512520877e+03,2.851068261300313808e-141
1.624373956594323772e+03,1.164189987729275287e-138
1.626043405676126895e+03,4.490947353885302464e-136
1.627712854757930018e+03,1.636627813884236911e-133
1.629382303839732913e+03,5.634556663959594693e-131
1.631051752921535808e+03,1.832598950224357874e-128
1.632721202003338931e+03,5.630837259933312521e-126
1.634390651085142053e+03,1.634467831717697187e-123
1.636060100166944949e+03,4.482059720883327809e-121
1.637729549248747844e+03,1.161119075434194286e-118
1.639398998330550967e+03,2.841670641619402051e-116
1.641068447412353862e+03,6.570048575515504049e-114
1.642737896494156757e+03,1.435030990806396448e-111
1.644407345575959880e+03,2.961091579962553606e-109
1.646076794657763003e+03,5.772185215631520508e-107
1.647746243739565898e+03,1.062983532141295274e-104
1.649415692821368793e+03,1.849314071829912536e-102
1.651085141903171916e+03,3.039433681236335659e-100
1.652754590984975039e+03,4.719245047776096196e-98
1.654424040066777934e+03,6.922297265071598563e-96
1.656093489148580829e+03,9.592367775388241643e-94
1.657762938230383952e+03,1.255738637414730442e-91
1.659432387312187075e+03,1.552996769656822374e-89
1.661101836393989970e+03,1.814427866024704607e-87
1.662771285475792865e+03,2.002657685029265032e-85
1.664440734557595988e+03,2.088197615240707433e-83
1.666110183639399111e+03,2.057000176400015601e-81
1.667779632721202006e+03,1.914233542581758822e-79
1.669449081803004901e+03,1.682880873621704769e-77
1.671118530884808024e+03,1.397686230736370364e-75
1.672787979966611147e+03,1.096639433681746585e-73
1.674457429048414042e+03,8.128602561637612184e-72
1.676126878130216937e+03,5.692011654047349875e-70
1.677796327212020060e+03,3.765420918889400034e-68
1.679465776293823183e+03,2.353201632365756302e-66
1.681135225375626078e+03,1.389321032786752501e-64
1.682804674457428973e+03,7.748969287289943575e-63
1.684474123539232096e+03,4.083035239743955316e-61
1.686143572621035219e+03,2.032451432323417427e-59
1.687813021702838114e+03,9.557737183339285980e-58
1.689482470784641009e+03,4.246076862852285617e-56
1.691151919866444132e+03,1.782044227884044924e-54
1.692821368948247027e+03,7.065566119533936301e-53
1.694490818030049923e+03,2.646508607829862607e-51
1.696160267111853045e+03,9.364778645534382446e-50
1.697829716193656168e+03,3.130542337607593685e-48
1.699499165275459063e+03,9.886430240101886799e-47
1.701168614357261959e+03,2.949560376927425302e-45
1.702838063439065081e+03,8.313290070392189628e-44
1.704507512520868204e+03,2.213535226037729100e-42
1.706176961602671099e+03,5.567981717945038305e-41
1.707846410684473994e+03,1.323143729942411504e-39
1.709515859766277117e+03,2.970394315993663940e-38
1.711185308848080240e+03,6.299688083862857491e-37
1.712854757929883135e+03,1.262181609266484801e-35
1.714524207011686030e+03,2.389034979991614168e-34
1.716193656093489153e+03,4.271899519488172823e-33
1.717863105175292276e+03,7.216347010485483647e-32
1.719532554257095171e+03,1.151626495772433623e-30
1.721202003338898066e+03,1.736215972421851482e-29
1.722871452420701189e+03,2.472826839162833201e-28
1.724540901502504312e+03,3.327220045430219082e-27
1.726210350584307207e+03,4.229287429197235520e-26
1.727879799666110102e+03,5.078678705120930728e-25
1.729549248747913225e+03,5.761454486967246952e-24
1.731218697829716348e+03,6.174636443139423221e-23
1.732888146911519243e+03,6.251561497103634693e-22
1.734557595993322138e+03,5.979480902801159050e-21
1.736227045075125261e+03,5.403016803371370424e-20
1.737896494156928156e+03,4.612188119650648327e-19
1.739565943238731052e+03,3.719422953712940779e-18
1.741235392320534174e+03,2.833622423594860115e-17
1.742904841402337297e+03,2.039418027127575981e-16
1.744574290484140192e+03,1.386654887322962719e-15
1.746243739565943088e+03,8.906936970432101011e-15
1.747913188647746210e+03,5.404882176373447838e-14
1.749582637729549333e+03,3.098431808706608874e-13
1.751252086811352228e+03,1.678013743615429646e-12
1.752921535893155124e+03,8.585131350961070947e-12
1.754590984974958246e+03,4.149504447000832873e-11
1.756260434056761369e+03,1.894712778314787980e-10
1.757929883138564264e+03,8.173129748363548895e-10
1.759599332220367160e+03,3.330667369226702456e-09
1.761268781302170282e+03,1.282247882883865881e-08
1.762938230383973405e+03,4.663484940455598707e-08
1.764607679465776300e+03,1.602311782280021163e-07
1.766277128547579196e+03,5.200933888621261762e-07
1.767946577629382318e+03,1.594826707759086959e-06
1.769616026711185441e+03,4.620016495524775912e-06
1.771285475792988336e+03,1.264361933583248251e-05
1.772954924874791232e+03,3.268866295920814998e-05
1.774624373956594354e+03,7.984004300602225406e-05
1.776293823038397477e+03,1.842223112598926152e-04
1.777963272120200372e+03,4.015702682335378854e-04
1.779632721202003268e+03,8.269490150923394876e-04
1.781302170283806390e+03,1.608769327278014713e-03
1.782971619365609513e+03,2.956696043379324415e-03
1.784641068447412181e+03,5.133545816247676863e-03
1.786310517529215304e+03,8.420270904277181445e-03
1.787979966611018426e+03,1.304765742863203681e-02
1.789649415692821321e+03,1.910015477759484034e-02
1.791318864774624217e+03,2.641429884661189095e-02
1.792988313856427339e+03,3.450953815577120776e-02
1.794657762938230462e+03,4.259288588707990653e-02
1.796327212020033357e+03,4.966298804348477647e-02
1.797996661101836253e+03,5.470493227238105299e-02
1.799666110183639375e+03,5.692695877544681760e-02
1.801335559265442498e+03,5.596381868487126238e-02
1.803005008347245393e+03,5.197500721542287760e-02
1.804674457429048289e+03,4.560155322005367273e-02
1.806343906510851411e+03,3.779745614677598731e-02
1.808013355592654534e+03,2.959670528477973198e-02
1.809682804674457429e+03,2.189384421808762346e-02
1.811352253756260325e+03,1.530025041452668863e-02
1.813021702838063447e+03,1.010119868748312819e-02
1.814691151919866570e+03,6.300066707917175400e-03
1.816360601001669465e+03,3.712062175778140655e-03
1.818030050083472361e+03,2.066251564262442612e-03
1.819699499165275483e+03,1.086548229320621201e-03
1.821368948247078606e+03,5.397748942405869877e-04
1.823038397328881501e+03,2.533227611877443444e-04
1.824707846410684397e+03,1.123139250481025781e-04
1.826377295492487519e+03,4.704255010231719484e-05
1.828046744574290642e+03,1.861426819523503783e-05
1.829716193656093537e+03,6.958232521291700628e-06
1.831385642737896433e+03,2.457252396537485888e-06
1.833055091819699555e+03,8.197821482932943785e-07
1.834724540901502451e+03,2.583717375747424054e-07
1.836393989983305346e+03,7.692888086676508432e-08
1.838063439065108469e+03,2.163872575202373095e-08
1.839732888146911591e+03,5.750052506715285045e-09
1.841402337228714487e+03,1.443476765540710622e-09
1.843071786310517382e+03,3.423305396152268797e-10
1.844741235392320505e+03,7.669717205106178164e-11
1.846410684474123627e+03,1.623345334178397684e-11
1.848080133555926523e+03,3.245938915251187752e-12
1.849749582637729418e+03,6.131512638355467019e-13
1.851419031719532541e+03,1.094190078321480109e-13
1.853088480801335663e+03,1.844657647554289241e-14
1.854757929883138559e+03,2.937897505562158382e-15
1.856427378964941454e+03,4.420336829610291311e-16
1.858096828046744577e+03,6.283070701993784385e-17
1.859766277128547699e+03,8.436967753991516589e-18
1.861435726210350595e+03,1.070283157673897003e-18
1.863105175292153490e+03,1.282652030145965848e-19
1.864774624373956613e+03,1.452168038899756889e-20
1.866444073455759735e+03,1.553183451789549020e-21
1.868113522537562631e+03,1.569374150736455914e-22
1.869782971619365526e+03,1.498056160440077172e-23
1.871452420701168649e+03,1.350913539095860608e-24
1.873121869782971771e+03,1.150866300342309838e-25
1.874791318864774667e+03,9.262325770931726853e-27
1.876460767946577562e+03,7.042276777738438917e-28
1.878130217028380684e+03,5.058293062684720902e-29
1.879799666110183580e+03,3.432359308755736303e-30
1.881469115191986475e+03,2.200287145083016395e-31
1.883138564273789598e+03,1.332489629779353092e-32
1.884808013355592720e+03,7.623355516827100320e-34
1.886477462437395616e+03,4.120276574267811628e-35
1.888146911519198511e+03,2.103799870819045904e-36
1.889816360601001634e+03,1.014799719883762552e-37
1.891485809682804756e+03,4.624386373476418315e-39
1.893155258764607652e+03,1.990791356492292594e-40
1.894824707846410547e+03,8.096461213795111797e-42
1.896494156928213670e+03,3.110731969468848713e-43
1.898163606010016792e+03,1.129088034242014858e-44
1.899833055091819688e+03,3.871603526977053345e-46
1.901502504173622583e+03,1.254156716492722837e-47
1.903171953255425706e+03,3.838049745220019000e-49
1.904841402337228828e+03,1.109602048808579721e-50
1.906510851419031724e+03,3.030552138439164600e-52
1.908180300500834619e+03,7.819412601658195967e-54
1.909849749582637742e+03,1.906006420030875378e-55
1.911519198664440864e+03,4.389069400269135098e-57
1.913188647746243760e+03,9.548131605095952001e-59
1.914858096828046655e+03,1.962285543640182089e-60
1.916527545909849778e+03,3.809814864258913069e-62
1.918196994991652900e+03,6.987847185357202527e-64
1.919866444073455796e+03,1.210823344887380472e-65
1.921535893155258691e+03,1.982056507463738265e-67
1.923205342237061814e+03,3.065131685633833000e-69
1.924874791318864936e+03,4.477958897619242266e-71
1.926544240400667604e+03,6.180291049031334690e-73
1.928213689482470727e+03,8.058154915220144988e-75
1.929883138564273850e+03,9.925677410549356694e-77
1.931552587646076745e+03,1.155001530928444178e-78
1.933222036727879640e+03,1.269704980112013031e-80
1.934891485809682763e+03,1.318623908056299519e-82
1.936560934891485886e+03,1.293709978618084645e-84
1.938230383973288781e+03,1.199087207628544863e-86
1.939899833055091676e+03,1.049935139732399659e-88
1.941569282136894799e+03,8.685044181396996474e-91
1.943238731218697922e+03,6.787025057037401629e-93
1.944908180300500817e+03,5.010542296980840124e-95
1.946577629382303712e+03,3.494522750634746066e-97
1.948247078464106835e+03,2.302442914854879085e-99
1.949916527545909958e+03,1.433137071295836530e-101
1.951585976627712853e+03,8.427222265132589309e-104
1.953255425709515748e+03,4.681435307795821710e-106
1.954924874791318871e+03,2.456809392201723259e-108
1.956594323873121994e+03,1.218040589207794342e-110
1.958263772954924889e+03,5.704924709737106797e-113
1.959933222036727784e+03,2.524270740655525532e-115
1.961602671118530907e+03,1.055163619559264181e-117
1.963272120200334030e+03,4.166789337836287820e-120
1.964941569282136925e+03,1.554465683533820277e-122
1.966611018363939820e+03,5.478461239296097378e-125
1.968280467445742943e+03,1.824038107159412275e-127
1.969949916527546065e+03,5.737293674714404775e-130
