frequencies,normalized_intensities
1.612687813021702823e+03,1.477400424808550409e-10
1.614357262103505946e+03,4.123156479488348458e-10
1.616026711185308841e+03,1.119070290304824734e-09
1.617696160267111736e+03,2.953798502645025620e-09
1.619365609348914859e+03,7.582288713391699136e-09
1.621035058430717982e+03,1.892847908569695336e-08
1.622704507512520877e+03,4.595439713858531035e-08
1.624373956594323772e+03,1.085011591334039381e-07
1.626043405676126895e+03,2.491366576419792567e-07
1.627712854757930018e+03,5.563355865050643522e-07
1.629382303839732913e+03,1.208180992977654965e-06
1.631051752921535808e+03,2.551661780166743007e-06
1.632721202003338931e+03,5.240951844514745841e-06
1.634390651085142053e+03,1.046871028474540664e-05
1.636060100166944949e+03,2.033630956257415892e-05
1.637729549248747844e+03,3.841908862761316869e-05
1.639398998330550967e+03,7.058589467681496274e-05
1.641068447412353862e+03,1.261202260132608330e-04
1.642737896494156757e+03,2.191530444073678998e-04
1.644407345575959880e+03,3.703447794952553882e-04
1.646076794657763003e+03,6.086405693845392192e-04
1.647746243739565898e+03,9.727730236941087598e-04
1.649415692821368793e+03,1.512021933190675236e-03
1.651085141903171916e+03,2.285602038508976249e-03
1.652754590984975039e+03,3.359998547067558246e-03
1.654424040066777934e+03,4.803673880470440104e-03
1.656093489148580829e+03,6.678883881022562238e-03
1.657762938230383952e+03,9.030883114934336320e-03
1.659432387312187075e+03,1.187551632285256849e-02
1.661101836393989970e+03,1.518695589607713808e-02
1.662771285475792865e+03,1.888795388363367911e-02
1.664440734557595988e+03,2.284520433464544767e-02
1.666110183639399111e+03,2.687207056186373400e-02
1.667779632721202006e+03,3.073995070750534797e-02
1.669449081803004901e+03,3.419803508061231706e-02
1.671118530884808024e+03,3.699943492841017978e-02
1.672787979966611147e+03,3.893005169987186209e-02
1.674457429048414042e+03,3.983555027507228175e-02
1.676126878130216937e+03,3.964173118477551383e-02
1.677796327212020060e+03,3.836457176345031694e-02
1.679465776293823183e+03,3.610805112228943070e-02
1.681135225375626078e+03,3.305016969358155754e-02
1.682804674457428973e+03,2.941977113323421614e-02
1.684474123539232096e+03,2.546835162498085892e-02
1.686143572621035219e+03,2.144165657798518046e-02
1.687813021702838114e+03,1.755544269661784076e-02
1.689482470784641009e+03,1.397851981777849077e-02
1.691151919866444132e+03,1.082446744512606876e-02
1.692821368948247027e+03,8.151693498023481615e-03
1.694490818030049923e+03,5.970147986052714607e-03
1.696160267111853045e+03,4.252245224498464073e-03
1.697829716193656168e+03,2.945421542908338661e-03
1.699499165275459063e+03,1.984141162553345814e-03
1.701168614357261959e+03,1.299851160367703796e-03
1.702838063439065081e+03,8.281531090302788212e-04
1.704507512520868204e+03,5.131255006629230299e-04
1.706176961602671099e+03,3.091950346527709515e-04
1.707846410684473994e+03,1.811913141852401960e-04
1.709515859766277117e+03,1.032614430982726317e-04
1.711185308848080240e+03,5.723147730791771270e-05
1.712854757929883135e+03,3.084804700273763284e-05
1.714524207011686030e+03,1.617023541530218750e-05
1.716193656093489153e+03,8.243297286610177149e-06
1.717863105175292276e+03,4.086782580826922168e-06
1.719532554257095171e+03,1.970416592090517180e-06
1.721202003338898066e+03,9.239118328633555842e-07
1.722871452420701189e+03,4.213072706160699344e-07
1.724540901502504312e+03,1.868371912011370512e-07
1.726210350584307207e+03,8.057933087824084628e-08
1.727879799666110102e+03,3.379713876923425398e-08
1.729549248747913225e+03,1.378580605268788904e-08
1.731218697829716348e+03,5.468652718798046857e-09
1.732888146911519243e+03,2.109718331716266425e-09
1.734557595993322138e+03,7.915248597352169122e-10
1.736227045075125261e+03,2.888022640720867632e-10
1.737896494156928156e+03,1.024784572755258348e-10
1.739565943238731052e+03,3.536392943655096052e-11
1.741235392320534174e+03,1.186818761113388898e-11
1.742904841402337297e+03,3.873506078522147041e-12
1.744574290484140192e+03,1.229475933016643119e-12
1.746243739565943088e+03,3.795174707516727612e-13
1.747913188647746210e+03,1.139303588906389808e-13
1.749582637729549333e+03,3.326159789738208732e-14
1.751252086811352228e+03,9.443711339662174587e-15
1.752921535893155124e+03,2.607583652752358768e-15
1.754590984974958246e+03,7.002123185542817056e-16
1.756260434056761369e+03,1.828593598981369001e-16
1.757929883138564264e+03,4.644089648570636434e-17
1.759599332220367160e+03,1.147043650939351235e-17
1.761268781302170282e+03,2.755213433380671266e-18
1.762938230383973405e+03,6.436155085231131528e-19
1.764607679465776300e+03,1.462155979091214614e-19
1.766277128547579196e+03,3.230404153164055881e-20
1.767946577629382318e+03,6.940902863083982196e-21
1.769616026711185441e+03,1.450344005718625772e-21
1.771285475792988336e+03,2.947284318183544864e-22
1.772954924874791232e+03,5.824638727709841302e-23
1.774624373956594354e+03,1.119468569796808352e-23
1.776293823038397477e+03,2.092429177619030259e-24
1.777963272120200372e+03,3.803518921337735449e-25
1.779632721202003268e+03,6.723824138899759798e-26
1.781302170283806390e+03,1.155960680669016041e-26
1.782971619365609513e+03,1.932705708181683948e-27
1.784641068447412181e+03,3.142565568009037793e-28
1.786310517529215304e+03,4.969342350549484627e-29
1.787979966611018426e+03,7.642042317415106890e-30
1.789649415692821321e+03,1.142920204564242650e-30
1.791318864774624217e+03,1.662334175196076890e-31
1.792988313856427339e+03,2.351346907739720613e-32
1.794657762938230462e+03,3.234528881607233502e-33
1.796327212020033357e+03,4.327143622373823621e-34
1.797996661101836253e+03,5.629729628227801020e-35
1.799666110183639375e+03,7.123111084009386470e-36
1.801335559265442498e+03,8.764917799122274701e-37
1.803005008347245393e+03,1.048870640340252578e-37
1.804674457429048289e+03,1.220652265815193174e-38
1.806343906510851411e+03,1.381522446146903538e-39
1.808013355592654534e+03,1.520617136743226795e-40
1.809682804674457429e+03,1.627712755116670542e-41
1.811352253756260325e+03,1.694461103924520746e-42
1.813021702838063447e+03,1.715463147399431491e-43
1.814691151919866570e+03,1.688990210951618219e-44
1.816360601001669465e+03,1.617218956901807919e-45
1.818030050083472361e+03,1.505935827313682482e-46
1.819699499165275483e+03,1.363766628234864693e-47
1.821368948247078606e+03,1.201073551057026892e-48
1.823038397328881501e+03,1.028715063195388005e-49
1.824707846410684397e+03,8.568731727535299727e-51
1.826377295492487519e+03,6.941190186247116604e-52
1.828046744574290642e+03,5.468236549064189993e-53
1.829716193656093537e+03,4.189445969453527600e-54
1.831385642737896433e+03,3.121489262773991350e-55
1.833055091819699555e+03,2.261846083161745828e-56
1.834724540901502451e+03,1.593896812745686911e-57
1.836393989983305346e+03,1.092328606545271336e-58
1.838063439065108469e+03,7.280184131973966821e-60
1.839732888146911591e+03,4.718754371019938379e-61
1.841402337228714487e+03,2.974461349277387587e-62
1.843071786310517382e+03,1.823413810878535573e-63
1.844741235392320505e+03,1.087071477736438453e-64
1.846410684474123627e+03,6.302704027142536664e-66
1.848080133555926523e+03,3.553789310849063763e-67
1.849749582637729418e+03,1.948733232449261589e-68
1.851419031719532541e+03,1.039223735317485329e-69
1.853088480801335663e+03,5.389663786701617486e-71
1.854757929883138559e+03,2.718380476739445957e-72
1.856427378964941454e+03,1.333382533537588624e-73
1.858096828046744577e+03,6.360558223296328161e-75
1.859766277128547699e+03,2.950744825289702278e-76
1.861435726210350595e+03,1.331263506881997014e-77
1.863105175292153490e+03,5.841069197649057830e-79
1.864774624373956613e+03,2.492393595176689454e-80
1.866444073455759735e+03,1.034276966649599263e-81
1.868113522537562631e+03,4.174005632080243498e-83
1.869782971619365526e+03,1.638193353588677139e-84
1.871452420701168649e+03,6.252781311147533416e-86
1.873121869782971771e+03,2.321011385662877651e-87
1.874791318864774667e+03,8.378711817712364010e-89
1.876460767946577562e+03,2.941529355784604031e-90
1.878130217028380684e+03,1.004303720794870361e-91
1.879799666110183580e+03,3.334670347096544269e-93
1.881469115191986475e+03,1.076804085951616421e-94
1.883138564273789598e+03,3.381554826139780479e-96
1.884808013355592720e+03,1.032742673517930249e-97
1.886477462437395616e+03,3.067353032873420672e-99
1.888146911519198511e+03,8.859951719490170023e-101
1.889816360601001634e+03,2.488828082022510129e-102
1.891485809682804756e+03,6.799146401314735574e-104
1.893155258764607652e+03,1.806383002755961714e-105
1.894824707846410547e+03,4.667251830636361458e-107
1.896494156928213670e+03,1.172758481629639607e-108
1.898163606010016792e+03,2.865839613871559810e-110
1.899833055091819688e+03,6.810690292271630177e-112
1.901502504173622583e+03,1.574078304549984363e-113
1.903171953255425706e+03,3.537997206389466207e-115
1.904841402337228828e+03,7.733651352951914558e-117
1.906510851419031724e+03,1.644022073543931524e-118
1.908180300500834619e+03,3.398808145716035615e-120
1.909849749582637742e+03,6.833474965613435934e-122
1.911519198664440864e+03,1.336141693797945540e-123
1.913188647746243760e+03,2.540735032740661814e-125
1.914858096828046655e+03,4.698531975003885844e-127
1.916527545909849778e+03,8.450082493453109020e-129
1.918196994991652900e+03,1.477936115792877094e-130
1.919866444073455796e+03,2.513890323996297206e-132
1.921535893155258691e+03,4.158463959979957971e-134
1.923205342237061814e+03,6.689836577113296928e-136
1.924874791318864936e+03,1.046632042984705235e-137
1.926544240400667604e+03,1.592459865946738641e-139
1.928213689482470727e+03,2.356345211204751288e-141
1.929883138564273850e+03,3.390824306438601539e-143
1.931552587646076745e+03,4.745343011301893206e-145
1.933222036727879640e+03,6.458414049329280802e-147
1.934891485809682763e+03,8.548306969615196246e-149
1.936560934891485886e+03,1.100348575437374493e-150
1.938230383973288781e+03,1.377451806561887268e-152
1.939899833055091676e+03,1.676943735859958943e-154
1.941569282136894799e+03,1.985438876104599182e-156
1.943238731218697922e+03,2.286075147549710973e-158
1.944908180300500817e+03,2.559884876108853713e-160
1.946577629382303712e+03,2.787701815311236156e-162
1.948247078464106835e+03,2.952352112644139712e-164
1.949916527545909958e+03,3.040786567644297110e-166
1.951585976627712853e+03,3.045788026486917736e-168
1.953255425709515748e+03,2.966944095010506278e-170
1.954924874791318871e+03,2.810703292613974658e-172
1.956594323873121994e+03,2.589504039829720853e-174
1.958263772954924889e+03,2.320139695532766684e-176
1.959933222036727784e+03,2.021657714458193295e-178
1.961602671118530907e+03,1.713156630182493433e-180
1.963272120200334030e+03,1.411830196973121427e-182
1.964941569282136925e+03,1.131524112152206520e-184
1.966611018363939820e+03,8.819442041507295359e-187
1.968280467445742943e+03,6.685199303909427343e-189
1.969949916527546065e+03,4.928145927143808555e-191
