frequencies,normalized_intensities
1.612687813021702823e+03,1.685873193576401682e-78
1.614357262103505946e+03,8.719760836189307830e-81
1.616026711185308841e+03,4.174090719109433562e-83
1.617696160267111736e+03,1.849255147594202165e-85
1.619365609348914859e+03,7.582447832112241364e-88
1.621035058430717982e+03,2.877396214552752185e-90
1.622704507512520877e+03,1.010572665437143048e-92
1.624373956594323772e+03,3.284831284814028775e-95
1.626043405676126895e+03,9.881803910624921058e-98
1.627712854757930018e+03,2.751294229910231031e-100
1.629382303839732913e+03,7.089498013526821097e-103
1.631051752921535808e+03,1.690719552555659351e-105
1.632721202003338931e+03,3.731687839576068865e-108
1.634390651085142053e+03,7.622837848701450031e-111
1.636060100166944949e+03,1.441138425907287124e-113
1.637729549248747844e+03,2.521577710513149121e-116
1.639398998330550967e+03,4.083350480967351791e-119
1.641068447412353862e+03,6.119819326900474641e-122
1.642737896494156757e+03,8.488641375177428500e-125
1.644407345575959880e+03,1.089721233914082694e-127
1.646076794657763003e+03,1.294703383863259515e-130
1.647746243739565898e+03,1.423648565549037696e-133
1.649415692821368793e+03,1.448815050426519392e-136
1.651085141903171916e+03,1.364585477301225866e-139
1.652754590984975039e+03,1.189504757252284639e-142
1.654424040066777934e+03,9.596420366523293104e-146
1.656093489148580829e+03,7.165227539599570024e-149
1.657762938230383952e+03,4.951403864619955573e-152
1.659432387312187075e+03,3.166681306358778062e-155
1.661101836393989970e+03,1.874381579371725016e-158
1.662771285475792865e+03,1.026808130700830396e-161
1.664440734557595988e+03,5.205928900925154282e-165
1.666110183639399111e+03,2.442782546104192236e-168
1.667779632721202006e+03,1.060837897664629958e-171
1.669449081803004901e+03,4.263741693176269035e-175
1.671118530884808024e+03,1.586026314386295992e-178
1.672787979966611147e+03,5.460187206461047875e-182
1.674457429048414042e+03,1.739731871455480496e-185
1.676126878130216937e+03,5.130205341648643949e-189
1.677796327212020060e+03,1.400118582184853055e-192
1.679465776293823183e+03,3.536490800822451913e-196
1.681135225375626078e+03,8.267189413925299243e-200
1.682804674457428973e+03,1.788631544034531519e-203
1.684474123539232096e+03,3.581471712779153374e-207
1.686143572621035219e+03,6.637122100535724455e-211
1.687813021702838114e+03,1.138349788895817883e-214
1.689482470784641009e+03,1.806963156928763810e-218
1.691151919866444132e+03,2.654608655155807499e-222
1.692821368948247027e+03,3.609352982492565540e-226
1.694490818030049923e+03,4.541882027059112868e-230
1.696160267111853045e+03,5.289565318894582901e-234
1.697829716193656168e+03,5.701403284688689135e-238
1.699499165275459063e+03,5.687497004600993364e-242
1.701168614357261959e+03,5.250954347083996806e-246
1.702838063439065081e+03,4.486761102521176878e-250
1.704507512520868204e+03,3.548177127809643132e-254
1.706176961602671099e+03,2.596900321114886090e-258
1.707846410684473994e+03,1.759069142545674871e-262
1.709515859766277117e+03,1.102778226538469467e-266
1.711185308848080240e+03,6.398395735260911632e-271
1.712854757929883135e+03,3.435829894580516324e-275
1.714524207011686030e+03,1.707535938490998734e-279
1.716193656093489153e+03,7.853905911173022530e-284
1.717863105175292276e+03,3.343329477863710834e-288
1.719532554257095171e+03,1.317195696015227034e-292
1.721202003338898066e+03,4.802850524593199278e-297
1.722871452420701189e+03,1.620785267761306752e-301
1.724540901502504312e+03,5.062086155935675861e-306
1.726210350584307207e+03,1.463225384178926617e-310
1.727879799666110102e+03,3.914448312969364370e-315
1.729549248747913225e+03,9.692085774467733457e-320
1.731218697829716348e+03,0.000000000000000000e+00
1.732888146911519243e+03,0.000000000000000000e+00
1.734557595993322138e+03,0.000000000000000000e+00
1.736227045075125261e+03,0.000000000000000000e+00
1.737896494156928156e+03,0.000000000000000000e+00
1.739565943238731052e+03,0.000000000000000000e+00
1.741235392320534174e+03,0.000000000000000000e+00
1.742904841402337297e+03,0.000000000000000000e+00
1.744574290484140192e+03,0.000000000000000000e+00
1.746243739565943088e+03,0.000000000000000000e+00
1.747913188647746210e+03,0.000000000000000000e+00
1.749582637729549333e+03,0.000000000000000000e+00
1.751252086811352228e+03,0.000000000000000000e+00
1.752921535893155124e+03,0.000000000000000000e+00
1.754590984974958246e+03,0.000000000000000000e+00
1.756260434056761369e+03,0.000000000000000000e+00
1.757929883138564264e+03,0.000000000000000000e+00
1.759599332220367160e+03,0.000000000000000000e+00
1.761268781302170282e+03,0.000000000000000000e+00
1.762938230383973405e+03,0.000000000000000000e+00
1.764607679465776300e+03,0.000000000000000000e+00
1.766277128547579196e+03,0.000000000000000000e+00
1.767946577629382318e+03,0.000000000000000000e+00
1.769616026711185441e+03,0.000000000000000000e+00
1.771285475792988336e+03,0.000000000000000000e+00
1.772954924874791232e+03,0.000000000000000000e+00
1.774624373956594354e+03,0.000000000000000000e+00
1.776293823038397477e+03,0.000000000000000000e+00
1.777963272120200372e+03,0.000000000000000000e+00
1.779632721202003268e+03,0.000000000000000000e+00
1.781302170283806390e+03,0.000000000000000000e+00
1.782971619365609513e+03,0.000000000000000000e+00
1.784641068447412181e+03,0.000000000000000000e+00
1.786310517529215304e+03,0.000000000000000000e+00
1.787979966611018426e+03,0.000000000000000000e+00
1.789649415692821321e+03,0.000000000000000000e+00
1.791318864774624217e+03,0.000000000000000000e+00
1.792988313856427339e+03,0.000000000000000000e+00
1.794657762938230462e+03,0.000000000000000000e+00
1.796327212020033357e+03,0.000000000000000000e+00
1.797996661101836253e+03,0.000000000000000000e+00
1.799666110183639375e+03,0.000000000000000000e+00
1.801335559265442498e+03,0.000000000000000000e+00
1.803005008347245393e+03,0.000000000000000000e+00
1.804674457429048289e+03,0.000000000000000000e+00
1.806343906510851411e+03,0.000000000000000000e+00
1.808013355592654534e+03,0.000000000000000000e+00
1.809682804674457429e+03,0.000000000000000000e+00
1.811352253756260325e+03,0.000000000000000000e+00
1.813021702838063447e+03,0.000000000000000000e+00
1.814691151919866570e+03,0.000000000000000000e+00
1.816360601001669465e+03,0.000000000000000000e+00
1.818030050083472361e+03,0.000000000000000000e+00
1.819699499165275483e+03,0.000000000000000000e+00
1.821368948247078606e+03,0.000000000000000000e+00
1.823038397328881501e+03,0.000000000000000000e+00
1.824707846410684397e+03,0.000000000000000000e+00
1.826377295492487519e+03,0.000000000000000000e+00
1.828046744574290642e+03,0.000000000000000000e+00
1.829716193656093537e+03,0.000000000000000000e+00
1.831385642737896433e+03,0.000000000000000000e+00
1.833055091819699555e+03,0.000000000000000000e+00
1.834724540901502451e+03,0.000000000000000000e+00
1.836393989983305346e+03,0.000000000000000000e+00
1.838063439065108469e+03,0.000000000000000000e+00
1.839732888146911591e+03,0.000000000000000000e+00
1.841402337228714487e+03,0.000000000000000000e+00
1.843071786310517382e+03,0.000000000000000000e+00
1.844741235392320505e+03,0.000000000000000000e+00
1.846410684474123627e+03,0.000000000000000000e+00
1.848080133555926523e+03,0.000000000000000000e+00
1.849749582637729418e+03,0.000000000000000000e+00
1.851419031719532541e+03,0.000000000000000000e+00
1.853088480801335663e+03,0.000000000000000000e+00
1.854757929883138559e+03,0.000000000000000000e+00
1.856427378964941454e+03,0.000000000000000000e+00
1.858096828046744577e+03,0.000000000000000000e+00
1.859766277128547699e+03,0.000000000000000000e+00
1.861435726210350595e+03,0.000000000000000000e+00
1.863105175292153490e+03,0.000000000000000000e+00
1.864774624373956613e+03,0.000000000000000000e+00
1.866444073455759735e+03,0.000000000000000000e+00
1.868113522537562631e+03,0.000000000000000000e+00
1.869782971619365526e+03,0.000000000000000000e+00
1.871452420701168649e+03,0.000000000000000000e+00
1.873121869782971771e+03,0.000000000000000000e+00
1.874791318864774667e+03,0.000000000000000000e+00
1.876460767946577562e+03,0.000000000000000000e+00
1.878130217028380684e+03,0.000000000000000000e+00
1.879799666110183580e+03,0.000000000000000000e+00
1.881469115191986475e+03,0.000000000000000000e+00
1.883138564273789598e+03,0.000000000000000000e+00
1.884808013355592720e+03,0.000000000000000000e+00
1.886477462437395616e+03,0.000000000000000000e+00
1.888146911519198511e+03,0.000000000000000000e+00
1.889816360601001634e+03,0.000000000000000000e+00
1.891485809682804756e+03,0.000000000000000000e+00
1.893155258764607652e+03,0.000000000000000000e+00
1.894824707846410547e+03,0.000000000000000000e+00
1.896494156928213670e+03,0.000000000000000000e+00
1.898163606010016792e+03,0.000000000000000000e+00
1.899833055091819688e+03,0.000000000000000000e+00
1.901502504173622583e+03,0.000000000000000000e+00
1.903171953255425706e+03,0.000000000000000000e+00
1.904841402337228828e+03,0.000000000000000000e+00
1.906510851419031724e+03,0.000000000000000000e+00
1.908180300500834619e+03,0.000000000000000000e+00
1.909849749582637742e+03,0.000000000000000000e+00
1.911519198664440864e+03,0.000000000000000000e+00
1.913188647746243760e+03,0.000000000000000000e+00
1.914858096828046655e+03,0.000000000000000000e+00
1.916527545909849778e+03,0.000000000000000000e+00
1.918196994991652900e+03,0.000000000000000000e+00
1.919866444073455796e+03,0.000000000000000000e+00
1.921535893155258691e+03,0.000000000000000000e+00
1.923205342237061814e+03,0.000000000000000000e+00
1.924874791318864936e+03,0.000000000000000000e+00
1.926544240400667604e+03,0.000000000000000000e+00
1.928213689482470727e+03,0.000000000000000000e+00
1.929883138564273850e+03,0.000000000000000000e+00
1.931552587646076745e+03,0.000000000000000000e+00
1.933222036727879640e+03,0.000000000000000000e+00
1.934891485809682763e+03,0.000000000000000000e+00
1.936560934891485886e+03,0.000000000000000000e+00
1.938230383973288781e+03,0.000000000000000000e+00
1.939899833055091676e+03,0.000000000000000000e+00
1.941569282136894799e+03,0.000000000000000000e+00
1.943238731218697922e+03,0.000000000000000000e+00
1.944908180300500817e+03,0.000000000000000000e+00
1.946577629382303712e+03,0.000000000000000000e+00
1.948247078464106835e+03,0.000000000000000000e+00
1.949916527545909958e+03,0.000000000000000000e+00
1.951585976627712853e+03,0.000000000000000000e+00
1.953255425709515748e+03,0.000000000000000000e+00
1.954924874791318871e+03,0.000000000000000000e+00
1.956594323873121994e+03,0.000000000000000000e+00
1.958263772954924889e+03,0.000000000000000000e+00
1.959933222036727784e+03,0.000000000000000000e+00
1.961602671118530907e+03,0.000000000000000000e+00
1.963272120200334030e+03,0.000000000000000000e+00
1.964941569282136925e+03,0.000000000000000000e+00
1.966611018363939820e+03,0.000000000000000000e+00
1.968280467445742943e+03,0.000000000000000000e+00
1.969949916527546065e+03,0.000000000000000000e+00
